OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount,LineTotal
5144,1697,32,1,241.76,26.68,215.08
5145,1698,5,1,42.43,1.99,40.44
5146,1698,29,2,453.66,69.42,837.9
5147,1698,32,2,241.76,24.5,459.02
5148,1698,22,2,333.28,24.15,642.41
5149,1698,7,1,78.42,5.9,72.52
5150,1699,2,3,142.27,23.97,402.84
5151,1699,10,2,317.45,49,585.9
5152,1699,19,2,440.57,68.13,813.01
5153,1699,28,2,44.79,1.27,88.31
5154,1700,30,1,126.62,1.55,125.07
5155,1701,17,2,193.22,25.68,360.76
5156,1701,31,1,74.83,3.24,71.59
5157,1701,35,2,207.28,13.19,401.37
5158,1701,15,1,477.37,50.61,426.76
5159,1702,20,3,128.03,21.68,362.41
5160,1703,37,2,99.91,5.19,194.63
5161,1703,12,2,431.78,59.18,804.38
5162,1704,34,2,211.44,10.6,412.28
5163,1704,20,1,128.03,11.4,116.63
5164,1704,3,2,386.47,52.81,720.13
5165,1704,29,1,453.66,43.39,410.27
5166,1704,27,1,175.66,30.2,145.46
5167,1705,26,3,231.23,5.8,687.89
5168,1705,31,3,74.83,6.45,218.04
5169,1705,27,3,175.66,29.37,497.61
5170,1705,9,3,251.82,2.62,752.84
5171,1705,23,3,437.49,60.73,1251.74
5172,1706,12,3,431.78,28.9,1266.44
5173,1706,4,2,25.73,4,47.46
5174,1707,39,2,329.55,48.92,610.18
5175,1707,10,2,317.45,37.85,597.05
5176,1707,31,2,74.83,6.42,143.24
5177,1707,13,2,443.55,68.88,818.22
5178,1707,37,2,99.91,3.83,195.99
5179,1708,33,3,57.5,3.9,168.6
5180,1708,39,2,329.55,10.47,648.63
5181,1708,30,1,126.62,14.86,111.76
5182,1708,32,1,241.76,11.66,230.1
5183,1709,31,2,74.83,11.22,138.44
5184,1709,14,1,153.82,14.01,139.81
5185,1710,31,1,74.83,11.4,63.43
5186,1710,7,2,78.42,13.02,143.82
5187,1711,28,1,44.79,0.51,44.28
5188,1712,18,3,168.84,18.69,487.83
5189,1712,36,1,103.88,7.79,96.09
5190,1712,26,1,231.23,38.64,192.59
5191,1713,12,1,431.78,64.5,367.28
5192,1713,2,3,142.27,22.61,404.2
5193,1714,5,1,42.43,7.37,35.06
5194,1714,4,2,25.73,2.39,49.07
5195,1714,28,1,44.79,8.26,36.53
5196,1714,35,1,207.28,16.58,190.7
5197,1715,3,2,386.47,45.09,727.85
5198,1716,18,1,168.84,28.8,140.04
5199,1716,25,2,497.62,15.91,979.33
5200,1716,37,2,99.91,15.64,184.18
5201,1717,37,3,99.91,7.95,291.78
5202,1717,3,2,386.47,20.1,752.84
5203,1718,15,2,477.37,17.2,937.54
5204,1718,39,1,329.55,10.55,319
5205,1718,9,3,251.82,5.94,749.52
5206,1718,30,2,126.62,5.63,247.61
5207,1718,11,3,196.99,1.88,589.09
5208,1719,28,2,44.79,3.54,86.04
5209,1719,27,2,175.66,28.95,322.37
5210,1720,38,2,462.4,57.65,867.15
5211,1720,32,3,241.76,28.35,696.93
5212,1721,28,2,44.79,6.75,82.83
5213,1721,20,1,128.03,4.34,123.69
5214,1721,1,3,367.27,0.75,1101.06
5215,1721,27,3,175.66,32.4,494.58
5216,1721,32,3,241.76,46.41,678.87
5217,1722,5,2,42.43,7.49,77.37
5218,1722,24,1,380.08,47.11,332.97
5219,1723,12,2,431.78,82.65,780.91
5220,1723,11,1,196.99,8.13,188.86
5221,1724,3,1,386.47,62.58,323.89
5222,1725,15,3,477.37,48.15,1383.96
5223,1725,22,3,333.28,53.89,945.95
5224,1725,19,2,440.57,61.25,819.89
5225,1725,3,1,386.47,48.21,338.26
5226,1725,26,1,231.23,8.91,222.32
5227,1726,38,1,462.4,0.67,461.73
5228,1726,28,3,44.79,0.24,134.13
5229,1727,18,1,168.84,29.71,139.13
5230,1727,6,1,254.62,22.63,231.99
5231,1728,39,1,329.55,63.73,265.82
5232,1728,9,2,251.82,9.98,493.66
5233,1728,4,2,25.73,2.37,49.09
5234,1728,8,3,205.71,15.29,601.84
5235,1728,10,1,317.45,4.16,313.29
5236,1729,6,2,254.62,17.41,491.83
5237,1729,37,1,99.91,11.71,88.2
5238,1729,14,1,153.82,12.17,141.65
5239,1730,24,2,380.08,64.99,695.17
5240,1730,15,2,477.37,45.2,909.54
5241,1730,26,1,231.23,30.88,200.35
5242,1730,9,3,251.82,31.71,723.75
5243,1731,28,1,44.79,4.02,40.77
5244,1732,38,1,462.4,25.01,437.39
5245,1732,11,1,196.99,6.55,190.44
5246,1732,35,1,207.28,2.6,204.68
5247,1732,18,3,168.84,7.78,498.74
5248,1732,21,2,248.14,17.6,478.68
5249,1733,7,3,78.42,1.65,233.61
5250,1733,38,1,462.4,61.61,400.79
5251,1734,9,1,251.82,18.85,232.97
5252,1734,17,3,193.22,9.71,569.95
5253,1734,30,1,126.62,3.88,122.74
5254,1734,39,1,329.55,33.07,296.48
5255,1735,35,1,207.28,30.51,176.77
5256,1735,8,1,205.71,12.45,193.26
5257,1735,38,3,462.4,44.68,1342.52
5258,1736,37,1,99.91,11.77,88.14
5259,1736,13,3,443.55,38.15,1292.5
5260,1736,14,1,153.82,11.01,142.81
5261,1736,16,3,457.19,86.2,1285.37
5262,1737,19,2,440.57,56.09,825.05
5263,1737,28,2,44.79,6.59,82.99
5264,1737,18,3,168.84,6.49,500.03
5265,1737,4,3,25.73,2.79,74.4
5266,1737,34,2,211.44,29.58,393.3
5267,1738,18,1,168.84,12.24,156.6
5268,1738,26,1,231.23,39.88,191.35
5269,1738,31,3,74.83,13.09,211.4
5270,1738,9,3,251.82,18.8,736.66
5271,1738,38,3,462.4,36.23,1350.97
5272,1739,1,1,367.27,25.9,341.37
5273,1739,7,3,78.42,14.65,220.61
5274,1739,35,2,207.28,6.96,407.6
5275,1740,27,3,175.66,0.45,526.53
5276,1740,13,1,443.55,70.34,373.21
5277,1740,38,1,462.4,85.27,377.13
5278,1740,17,1,193.22,11.11,182.11
5279,1740,12,3,431.78,15.11,1280.23
5280,1741,29,1,453.66,37.19,416.47
5281,1741,3,1,386.47,20.27,366.2
5282,1742,28,1,44.79,4.27,40.52
5283,1742,13,2,443.55,57.4,829.7
5284,1742,12,1,431.78,61.93,369.85
5285,1743,37,1,99.91,4.91,95
5286,1744,20,1,128.03,2.22,125.81
5287,1744,30,3,126.62,5.63,374.23
5288,1745,3,2,386.47,8.57,764.37
5289,1745,21,3,248.14,37.14,707.28
5290,1745,26,1,231.23,21.92,209.31
5291,1745,18,2,168.84,29.39,308.29
5292,1746,23,2,437.49,15.18,859.8
5293,1746,1,2,367.27,31.12,703.42
5294,1746,37,2,99.91,16.51,183.31
5295,1746,21,3,248.14,7.28,737.14
5296,1746,15,1,477.37,64.28,413.09
5297,1747,1,3,367.27,68.82,1032.99
5298,1748,9,2,251.82,17.58,486.06
5299,1748,13,2,443.55,10.32,876.78
5300,1748,7,3,78.42,3.08,232.18
5301,1749,34,1,211.44,17.85,193.59
5302,1749,24,3,380.08,15.84,1124.4
5303,1749,31,2,74.83,9.05,140.61
5304,1749,27,1,175.66,21.91,153.75
5305,1750,31,2,74.83,12.85,136.81
5306,1751,32,3,241.76,29.76,695.52
5307,1752,19,1,440.57,39.24,401.33
5308,1752,36,2,103.88,16.03,191.73
5309,1753,22,3,333.28,17.03,982.81
5310,1753,13,3,443.55,67.5,1263.15
5311,1753,33,1,57.5,1.9,55.6
5312,1753,25,2,497.62,76.9,918.34
5313,1754,27,3,175.66,1.46,525.52
5314,1754,36,3,103.88,9.72,301.92
5315,1755,5,2,42.43,1.93,82.93
5316,1755,1,2,367.27,45.97,688.57
5317,1755,39,2,329.55,31.75,627.35
5318,1756,16,3,457.19,1.46,1370.11
5319,1756,21,1,248.14,28.86,219.28
5320,1756,38,1,462.4,44.11,418.29
5321,1757,32,2,241.76,10.74,472.78
5322,1757,27,3,175.66,33.59,493.39
5323,1757,7,3,78.42,4.11,231.15
5324,1758,6,2,254.62,13.06,496.18
5325,1758,35,2,207.28,35.2,379.36
5326,1758,29,1,453.66,61.65,392.01
5327,1758,23,2,437.49,66.06,808.92
5328,1759,6,3,254.62,38.02,725.84
5329,1759,34,3,211.44,1.42,632.9
5330,1759,24,1,380.08,11.34,368.74
5331,1760,1,3,367.27,22.63,1079.18
5332,1761,25,2,497.62,74.93,920.31
5333,1761,2,2,142.27,0.95,283.59
5334,1761,19,1,440.57,20.08,420.49
5335,1761,16,1,457.19,40.62,416.57
5336,1761,24,2,380.08,45.01,715.15
5337,1762,14,3,153.82,24.35,437.11
5338,1762,2,1,142.27,15.59,126.68
5339,1762,26,1,231.23,8.46,222.77
5340,1762,31,1,74.83,6.3,68.53
5341,1763,2,1,142.27,14.29,127.98
5342,1763,33,2,57.5,7.78,107.22
5343,1763,29,1,453.66,35.13,418.53
5344,1763,28,1,44.79,5.13,39.66
5345,1763,22,1,333.28,20.31,312.97
5346,1764,21,3,248.14,16.01,728.41
5347,1765,9,3,251.82,22.94,732.52
5348,1765,8,2,205.71,26.66,384.76
5349,1766,29,1,453.66,16.95,436.71
5350,1766,2,1,142.27,21.7,120.57
5351,1766,27,2,175.66,26.81,324.51
5352,1766,26,3,231.23,43.05,650.64
5353,1767,38,3,462.4,86.05,1301.15
5354,1767,12,2,431.78,10.36,853.2
5355,1767,33,1,57.5,4.81,52.69
5356,1767,6,2,254.62,49.18,460.06
5357,1767,37,1,99.91,15.44,84.47
5358,1768,35,2,207.28,34.09,380.47
5359,1769,38,1,462.4,66.4,396
5360,1769,19,3,440.57,47.19,1274.52
5361,1769,11,3,196.99,9.24,581.73
5362,1769,2,1,142.27,19.19,123.08
5363,1770,23,2,437.49,2.34,872.64
5364,1770,37,2,99.91,11.97,187.85
5365,1770,27,1,175.66,21.67,153.99
5366,1771,39,2,329.55,15.29,643.81
5367,1771,34,3,211.44,31.4,602.92
5368,1771,11,2,196.99,25.95,368.03
5369,1772,5,3,42.43,4.57,122.72
5370,1772,30,2,126.62,11.94,241.3
5371,1773,18,3,168.84,17.82,488.7
5372,1773,15,1,477.37,9.83,467.54
5373,1773,8,3,205.71,35.01,582.12
5374,1773,22,3,333.28,61.39,938.45
5375,1774,13,2,443.55,68.72,818.38
5376,1775,3,1,386.47,2.4,384.07
5377,1775,29,3,453.66,48.94,1312.04
5378,1775,4,3,25.73,3.3,73.89
5379,1776,26,3,231.23,7.66,686.03
5380,1776,10,2,317.45,34.94,599.96
5381,1777,21,3,248.14,32.74,711.68
5382,1777,2,2,142.27,27.07,257.47
5383,1777,30,1,126.62,16.25,110.37
5384,1777,10,2,317.45,40.08,594.82
5385,1777,34,1,211.44,3.18,208.26
5386,1778,25,2,497.62,13.18,982.06
5387,1778,8,3,205.71,1.36,615.77
5388,1778,11,1,196.99,33.12,163.87
5389,1778,31,1,74.83,9.35,65.48
5390,1778,26,2,231.23,2.63,459.83
5391,1779,17,2,193.22,8.44,378
5392,1779,18,3,168.84,12.88,493.64
5393,1780,32,3,241.76,44.99,680.29
5394,1780,1,1,367.27,21.91,345.36
5395,1780,6,3,254.62,44.66,719.2
5396,1780,12,1,431.78,35.22,396.56
5397,1780,19,1,440.57,51.6,388.97
5398,1781,16,3,457.19,83.16,1288.41
5399,1781,1,3,367.27,33.15,1068.66
5400,1781,12,3,431.78,5.08,1290.26
5401,1782,19,2,440.57,28.04,853.1
5402,1782,16,3,457.19,28.19,1343.38
5403,1783,17,2,193.22,30.52,355.92
5404,1783,33,2,57.5,7.82,107.18
5405,1783,6,1,254.62,44.49,210.13
5406,1783,35,3,207.28,11.28,610.56
5407,1784,37,1,99.91,10.35,89.56
5408,1784,29,2,453.66,85.2,822.12
5409,1784,32,2,241.76,19.88,463.64
5410,1785,25,2,497.62,80.3,914.94
5411,1786,5,3,42.43,6.93,120.36
5412,1786,9,3,251.82,45.58,709.88
5413,1786,24,1,380.08,56.9,323.18
5414,1786,38,2,462.4,17.2,907.6
5415,1786,20,3,128.03,9.91,374.18
5416,1787,27,3,175.66,20.5,506.48
5417,1787,26,1,231.23,8.75,222.48
5418,1787,5,2,42.43,3.2,81.66
5419,1787,30,3,126.62,23.01,356.85
5420,1788,36,2,103.88,11.55,196.21
5421,1788,16,2,457.19,64.93,849.45
5422,1788,14,2,153.82,18.79,288.85
5423,1788,21,2,248.14,45.48,450.8
5424,1788,31,2,74.83,0.18,149.48
5425,1789,4,2,25.73,4.61,46.85
5426,1789,34,1,211.44,4.04,207.4
5427,1790,10,1,317.45,25.55,291.9
5428,1791,5,3,42.43,5.53,121.76
5429,1791,20,1,128.03,21.84,106.19
5430,1792,8,3,205.71,33.39,583.74
5431,1792,2,2,142.27,9.15,275.39
5432,1792,14,3,153.82,25.95,435.51
5433,1793,25,3,497.62,78.22,1414.64
5434,1793,20,3,128.03,3.47,380.62
5435,1793,11,1,196.99,12.98,184.01
5436,1794,12,2,431.78,85.78,777.78
5437,1794,15,2,477.37,58.11,896.63
5438,1794,22,1,333.28,41.49,291.79
5439,1794,2,2,142.27,15.9,268.64
5440,1794,37,3,99.91,8.01,291.72
5441,1795,26,1,231.23,3.94,227.29
5442,1795,35,3,207.28,15.11,606.73
5443,1795,9,3,251.82,47.1,708.36
5444,1796,28,3,44.79,8.2,126.17
5445,1796,37,3,99.91,19.25,280.48
5446,1796,22,2,333.28,56.63,609.93
5447,1796,31,1,74.83,4.63,70.2
5448,1796,10,2,317.45,31.16,603.74
5449,1797,5,2,42.43,5.6,79.26
5450,1797,13,2,443.55,75.44,811.66
5451,1798,32,2,241.76,47.9,435.62
5452,1798,13,2,443.55,5.51,881.59
5453,1798,11,2,196.99,3.39,390.59
5454,1798,5,3,42.43,6.46,120.83
5455,1799,39,2,329.55,12.75,646.35
5456,1799,5,2,42.43,0.34,84.52
5457,1799,38,2,462.4,67.67,857.13
5458,1799,13,2,443.55,75.56,811.54
5459,1799,34,2,211.44,11.63,411.25
5460,1800,28,2,44.79,7.76,81.82
5461,1800,2,1,142.27,8.97,133.3
5462,1800,29,1,453.66,83.75,369.91
5463,1800,35,1,207.28,28.68,178.6
5464,1801,5,1,42.43,4.1,38.33
5465,1801,31,1,74.83,14.38,60.45
5466,1801,3,1,386.47,66.77,319.7
5467,1801,36,3,103.88,7.21,304.43
5468,1801,23,2,437.49,30.77,844.21
5469,1802,36,2,103.88,10.57,197.19
5470,1803,21,2,248.14,12.93,483.35
5471,1804,16,2,457.19,4.29,910.09
5472,1804,39,2,329.55,54.13,604.97
5473,1804,8,1,205.71,2.08,203.63
5474,1805,21,3,248.14,13.71,730.71
5475,1805,20,1,128.03,25.46,102.57
5476,1805,8,1,205.71,24.86,180.85
5477,1806,35,1,207.28,28.23,179.05
5478,1807,16,3,457.19,33.99,1337.58
5479,1808,2,3,142.27,0.35,426.46
5480,1808,29,2,453.66,29.19,878.13
5481,1808,35,3,207.28,28.93,592.91
5482,1809,14,1,153.82,1.71,152.11
5483,1809,16,1,457.19,55.31,401.88
5484,1809,22,2,333.28,20,646.56
5485,1809,27,1,175.66,17.68,157.98
5486,1809,9,3,251.82,45.33,710.13
5487,1810,33,3,57.5,11.1,161.4
5488,1811,3,3,386.47,54.05,1105.36
5489,1811,8,1,205.71,22.25,183.46
5490,1812,10,2,317.45,6.37,628.53
5491,1812,25,2,497.62,53.46,941.78
5492,1813,26,1,231.23,30.44,200.79
5493,1813,16,1,457.19,54.31,402.88
5494,1814,10,2,317.45,14.34,620.56
5495,1814,2,2,142.27,19.3,265.24
5496,1815,19,3,440.57,59.82,1261.89
5497,1815,31,3,74.83,11.56,212.93
5498,1815,4,3,25.73,4.61,72.58
5499,1816,5,3,42.43,2.31,124.98
5500,1816,37,2,99.91,16.06,183.76
5501,1816,22,2,333.28,8.82,657.74
5502,1816,16,2,457.19,16.44,897.94
5503,1817,15,3,477.37,36.7,1395.41
5504,1817,1,3,367.27,39.27,1062.54
5505,1817,9,1,251.82,6.53,245.29
5506,1818,25,2,497.62,4.82,990.42
5507,1818,34,1,211.44,16.63,194.81
5508,1819,3,3,386.47,6.78,1152.63
5509,1819,9,3,251.82,21.6,733.86
5510,1819,34,1,211.44,26.38,185.06
5511,1820,3,3,386.47,18.34,1141.07
5512,1820,38,1,462.4,13.24,449.16
5513,1820,8,1,205.71,0.96,204.75
5514,1820,11,2,196.99,13.35,380.63
5515,1820,4,3,25.73,1.03,76.16
5516,1821,39,3,329.55,42.79,945.86
5517,1821,24,1,380.08,73.67,306.41
5518,1821,15,1,477.37,4.73,472.64
5519,1821,8,3,205.71,21.95,595.18
5520,1822,21,3,248.14,29.31,715.11
5521,1822,17,1,193.22,1.69,191.53
5522,1822,18,2,168.84,25.23,312.45
5523,1823,33,1,57.5,6.41,51.09
5524,1823,6,3,254.62,28.57,735.29
5525,1824,34,2,211.44,32.23,390.65
5526,1824,14,2,153.82,30.16,277.48
5527,1824,19,1,440.57,76.39,364.18
5528,1825,32,3,241.76,23.94,701.34
5529,1826,16,2,457.19,9.38,905
5530,1827,2,2,142.27,24.58,259.96
5531,1827,29,1,453.66,68.75,384.91
5532,1827,1,2,367.27,1.18,733.36
5533,1827,19,1,440.57,31.13,409.44
5534,1828,24,1,380.08,51.76,328.32
5535,1829,28,2,44.79,7.25,82.33
5536,1830,37,1,99.91,5.11,94.8
5537,1830,4,1,25.73,1.08,24.65
5538,1830,24,3,380.08,24.81,1115.43
5539,1830,9,2,251.82,28.56,475.08
5540,1831,14,3,153.82,28.89,432.57
5541,1831,7,2,78.42,9.15,147.69
5542,1831,21,2,248.14,35.87,460.41
5543,1832,37,3,99.91,8.09,291.64
5544,1832,35,1,207.28,17.81,189.47
5545,1832,26,2,231.23,40.94,421.52
5546,1832,28,3,44.79,2.11,132.26
5547,1832,20,2,128.03,18.27,237.79
5548,1833,1,1,367.27,73,294.27
5549,1833,24,3,380.08,36.36,1103.88
5550,1833,30,2,126.62,20.29,232.95
5551,1833,4,1,25.73,2.79,22.94
5552,1833,12,1,431.78,73.88,357.9
5553,1834,11,3,196.99,14.18,576.79
5554,1834,2,2,142.27,6.88,277.66
5555,1835,31,2,74.83,3.88,145.78
5556,1835,14,1,153.82,26.72,127.1
5557,1835,9,1,251.82,16.23,235.59
5558,1835,37,1,99.91,16.29,83.62
5559,1835,26,2,231.23,17.39,445.07
5560,1836,31,3,74.83,8.01,216.48
5561,1836,16,2,457.19,59.59,854.79
5562,1836,11,1,196.99,5.38,191.61
5563,1836,15,3,477.37,17.41,1414.7
5564,1837,5,2,42.43,5.23,79.63
5565,1838,19,2,440.57,43.59,837.55
5566,1838,9,1,251.82,30.45,221.37
5567,1838,14,3,153.82,4.59,456.87
5568,1839,6,3,254.62,17.42,746.44
5569,1839,22,2,333.28,3.84,662.72
5570,1839,18,2,168.84,10.93,326.75
5571,1840,15,2,477.37,94.01,860.73
5572,1840,8,1,205.71,27.71,178
5573,1840,2,1,142.27,22.01,120.26
5574,1840,1,2,367.27,72.93,661.61
5575,1840,26,3,231.23,36.03,657.66
5576,1841,30,3,126.62,12.82,367.04
5577,1841,14,1,153.82,29.38,124.44
5578,1841,5,2,42.43,7.88,76.98
5579,1841,27,3,175.66,16.8,510.18
5580,1842,36,1,103.88,4.95,98.93
5581,1842,24,1,380.08,25.47,354.61
5582,1843,6,3,254.62,15.15,748.71
5583,1843,3,1,386.47,10.22,376.25
5584,1843,31,2,74.83,4.04,145.62
5585,1844,28,2,44.79,1.23,88.35
5586,1844,30,3,126.62,23.45,356.41
5587,1845,16,3,457.19,37.02,1334.55
5588,1846,17,3,193.22,17.31,562.35
5589,1846,27,2,175.66,20.9,330.42
5590,1846,5,3,42.43,4.97,122.32
5591,1846,19,1,440.57,46.06,394.51
5592,1847,35,3,207.28,37.89,583.95
5593,1847,18,3,168.84,14.43,492.09
5594,1847,39,3,329.55,48.78,939.87
5595,1847,5,2,42.43,6.91,77.95
5596,1847,17,1,193.22,33.5,159.72
5597,1848,28,1,44.79,6.68,38.11
5598,1848,19,3,440.57,22.67,1299.04
5599,1848,14,2,153.82,3.12,304.52
5600,1848,9,1,251.82,7.9,243.92
5601,1849,22,3,333.28,19.22,980.62
5602,1850,1,3,367.27,5.38,1096.43
5603,1851,9,3,251.82,48.96,706.5
5604,1851,13,3,443.55,81.21,1249.44
5605,1852,30,3,126.62,19.61,360.25
5606,1852,33,3,57.5,1.63,170.87
5607,1852,32,1,241.76,9.91,231.85
5608,1852,5,3,42.43,5.46,121.83
5609,1853,19,2,440.57,61.46,819.68
5610,1853,5,3,42.43,1.7,125.59
5611,1853,25,3,497.62,25.42,1467.44
5612,1853,34,3,211.44,15.65,618.67
5613,1853,4,2,25.73,2.41,49.05
5614,1854,21,3,248.14,21.26,723.16
5615,1855,16,2,457.19,73.51,840.87
5616,1855,1,1,367.27,61.66,305.61
5617,1855,29,1,453.66,52.07,401.59
5618,1855,10,1,317.45,26.49,290.96
5619,1855,13,2,443.55,35.55,851.55
5620,1856,21,2,248.14,47.2,449.08
5621,1856,29,2,453.66,45.3,862.02
5622,1856,33,3,57.5,10.89,161.61
5623,1857,7,2,78.42,6.76,150.08
5624,1857,12,1,431.78,0.59,431.19
5625,1857,17,2,193.22,20.24,366.2
5626,1858,19,2,440.57,6.28,874.86
5627,1858,4,2,25.73,1.82,49.64
5628,1859,20,3,128.03,15.07,369.02
5629,1859,17,2,193.22,36.05,350.39
5630,1859,5,1,42.43,1.22,41.21
5631,1860,2,2,142.27,24.68,259.86
5632,1860,33,3,57.5,0.73,171.77
5633,1860,15,1,477.37,91.5,385.87
5634,1860,21,2,248.14,9.63,486.65
5635,1861,33,1,57.5,1.99,55.51
5636,1861,27,3,175.66,11.69,515.29
5637,1862,18,3,168.84,26.01,480.51
5638,1862,5,3,42.43,0.56,126.73
5639,1862,14,3,153.82,14.63,446.83
5640,1862,38,2,462.4,80.27,844.53
5641,1862,1,3,367.27,64.47,1037.34
5642,1863,36,1,103.88,4.36,99.52
5643,1863,18,2,168.84,20.58,317.1
5644,1864,30,1,126.62,8.96,117.66
5645,1865,1,3,367.27,18.45,1083.36
5646,1865,37,1,99.91,17.75,82.16
5647,1865,21,3,248.14,41.11,703.31
5648,1865,32,3,241.76,2.18,723.1
5649,1865,15,3,477.37,93.81,1338.3
5650,1866,3,1,386.47,27.34,359.13
5651,1866,15,3,477.37,57.33,1374.78
5652,1867,2,2,142.27,4.37,280.17
5653,1867,30,1,126.62,2.44,124.18
5654,1867,13,3,443.55,39.03,1291.62
5655,1868,24,1,380.08,39.03,341.05
5656,1868,8,2,205.71,30.36,381.06
5657,1868,20,3,128.03,13.38,370.71
5658,1869,9,3,251.82,25.9,729.56
5659,1869,39,2,329.55,6.99,652.11
5660,1869,21,2,248.14,7.9,488.38
5661,1869,34,3,211.44,32.41,601.91
5662,1869,26,1,231.23,44.91,186.32
5663,1870,25,2,497.62,29.11,966.13
5664,1870,18,3,168.84,7.08,499.44
5665,1870,11,2,196.99,7.58,386.4
5666,1870,30,1,126.62,9.72,116.9
5667,1870,27,1,175.66,29.63,146.03
5668,1871,34,1,211.44,19.82,191.62
5669,1872,22,2,333.28,41.52,625.04
5670,1872,37,3,99.91,16.7,283.03
5671,1872,20,2,128.03,23.76,232.3
5672,1873,15,1,477.37,42.99,434.38
5673,1873,31,3,74.83,14.16,210.33
5674,1874,37,2,99.91,16.46,183.36
5675,1874,4,3,25.73,2.79,74.4
5676,1874,3,3,386.47,34.63,1124.78
5677,1874,28,3,44.79,7.96,126.41
5678,1875,21,2,248.14,15.58,480.7
5679,1875,17,1,193.22,22.93,170.29
5680,1875,5,1,42.43,8.39,34.04
5681,1875,29,3,453.66,49.07,1311.91
5682,1875,27,3,175.66,1.4,525.58
5683,1876,23,3,437.49,5.67,1306.8
5684,1877,20,1,128.03,10.37,117.66
5685,1877,24,3,380.08,15.97,1124.27
5686,1877,33,2,57.5,6.33,108.67
5687,1877,39,2,329.55,27.09,632.01
5688,1877,25,3,497.62,2.27,1490.59
5689,1878,10,1,317.45,37.69,279.76
5690,1879,6,1,254.62,7.88,246.74
5691,1879,36,3,103.88,13.44,298.2
5692,1879,35,3,207.28,21.68,600.16
5693,1880,2,1,142.27,26.05,116.22
5694,1880,32,2,241.76,34.58,448.94
5695,1881,30,3,126.62,3.34,376.52
5696,1882,10,1,317.45,17.45,300
5697,1882,25,3,497.62,50.89,1441.97
5698,1882,36,2,103.88,13.74,194.02
5699,1882,39,3,329.55,59.46,929.19
5700,1882,15,1,477.37,23.16,454.21
5701,1883,33,1,57.5,3.89,53.61
5702,1883,27,3,175.66,15.67,511.31
5703,1883,34,2,211.44,18.7,404.18
5704,1883,15,3,477.37,9.7,1422.41
5705,1884,22,2,333.28,45.07,621.49
5706,1884,3,1,386.47,27.63,358.84
5707,1884,21,3,248.14,4.65,739.77
5708,1885,18,2,168.84,12.41,325.27
5709,1885,17,3,193.22,20.77,558.89
5710,1885,3,1,386.47,75.12,311.35
5711,1886,7,1,78.42,14.68,63.74
5712,1887,26,2,231.23,5.26,457.2
5713,1887,35,3,207.28,31.09,590.75
5714,1888,29,1,453.66,57.96,395.7
5715,1888,35,2,207.28,33.34,381.22
5716,1888,4,3,25.73,1.37,75.82
5717,1888,10,2,317.45,32.53,602.37
5718,1889,2,3,142.27,24.36,402.45
5719,1889,15,2,477.37,77.75,876.99
5720,1889,28,1,44.79,3.87,40.92
5721,1890,32,3,241.76,10.07,715.21
5722,1890,33,1,57.5,4.08,53.42
5723,1891,39,3,329.55,28.95,959.7
5724,1891,10,1,317.45,32.32,285.13
5725,1892,9,3,251.82,41.8,713.66
5726,1893,11,2,196.99,3.56,390.42
5727,1893,15,3,477.37,35.6,1396.51
5728,1893,12,3,431.78,29.96,1265.38
5729,1894,25,2,497.62,29.02,966.22
5730,1894,2,2,142.27,24.09,260.45
5731,1894,30,3,126.62,6.45,373.41
5732,1894,14,1,153.82,22.37,131.45
5733,1895,6,3,254.62,47.46,716.4
5734,1895,32,3,241.76,5.56,719.72
5735,1895,18,1,168.84,14.92,153.92
5736,1896,7,3,78.42,13.08,222.18
5737,1896,26,2,231.23,41.22,421.24
5738,1896,37,1,99.91,4.55,95.36
5739,1896,36,2,103.88,17.41,190.35
5740,1896,5,3,42.43,4.07,123.22
5741,1897,32,2,241.76,1.25,482.27
5742,1897,29,1,453.66,53.67,399.99
5743,1898,13,1,443.55,37.68,405.87
5744,1898,2,3,142.27,9.9,416.91
5745,1899,8,1,205.71,17.1,188.61
5746,1899,36,2,103.88,9.55,198.21
5747,1900,28,2,44.79,6.69,82.89
5748,1900,5,1,42.43,2.36,40.07
5749,1900,1,1,367.27,9.87,357.4
5750,1900,9,1,251.82,6.73,245.09
5751,1901,35,2,207.28,22.96,391.6
5752,1901,3,2,386.47,37.74,735.2
5753,1901,5,3,42.43,6.28,121.01
5754,1901,14,1,153.82,14.59,139.23
5755,1901,29,2,453.66,55.73,851.59
5756,1902,8,3,205.71,6.76,610.37
5757,1902,18,1,168.84,26.23,142.61
5758,1902,19,2,440.57,5.52,875.62
5759,1902,2,2,142.27,24.23,260.31
5760,1903,8,3,205.71,15.79,601.34
5761,1904,5,3,42.43,6.64,120.65
5762,1904,37,2,99.91,14.69,185.13
5763,1905,11,2,196.99,31.99,361.99
5764,1905,12,2,431.78,52.49,811.07
5765,1905,32,1,241.76,10.46,231.3
5766,1905,29,3,453.66,29.34,1331.64
5767,1905,25,1,497.62,73.94,423.68
5768,1906,18,3,168.84,8.64,497.88
5769,1906,19,3,440.57,35.19,1286.52
5770,1907,20,2,128.03,19.33,236.73
5771,1908,6,3,254.62,42.24,721.62
5772,1908,24,1,380.08,27.18,352.9
5773,1908,31,1,74.83,3.9,70.93
5774,1908,19,3,440.57,40.36,1281.35
5775,1909,9,3,251.82,0.41,755.05
5776,1910,29,3,453.66,39.51,1321.47
